-1.78493	-0.999719
-1.78136	-0.999176
-1.77779	-0.998627
-1.77421	-0.998077
-1.77064	-0.997528
-1.76707	-0.996979
-1.76349	-0.996429
-1.75992	-0.99588
-1.75635	-0.995331
-1.75277	-0.994781
-1.7492	-0.994232
-1.74562	-0.993683
-1.74205	-0.993073
-1.73848	-0.992523
-1.7349	-0.991974
-1.73133	-0.991364
-1.72776	-0.990814
-1.72418	-0.990265
-1.72061	-0.989655
-1.71704	-0.989105
-1.71346	-0.988495
-1.70989	-0.987885
-1.70632	-0.987335
-1.70274	-0.986725
-1.69917	-0.986115
-1.6956	-0.985504
-1.69202	-0.984955
-1.68845	-0.984344
-1.68488	-0.983734
-1.6813	-0.983124
-1.67773	-0.982513
-1.67416	-0.981903
-1.67058	-0.981293
-1.66701	-0.980682
-1.66344	-0.980011
-1.65986	-0.979401
-1.65629	-0.97879
-1.65272	-0.97818
-1.64914	-0.977509
-1.64557	-0.976898
-1.642	-0.976227
-1.63842	-0.975616
-1.63485	-0.974945
-1.63127	-0.974335
-1.6277	-0.973663
-1.62413	-0.972992
-1.62055	-0.972382
-1.61698	-0.97171
-1.61341	-0.971039
-1.60983	-0.970367
-1.60626	-0.969696
-1.60269	-0.969025
-1.59911	-0.968353
-1.59554	-0.967682
-1.59197	-0.96701
-1.58839	-0.966339
-1.58482	-0.965668
-1.58125	-0.964996
-1.57767	-0.964264
-1.5741	-0.963593
-1.57053	-0.96286
-1.56695	-0.962189
-1.56338	-0.961456
-1.55981	-0.960785
-1.55623	-0.960052
-1.55266	-0.959381
-1.54909	-0.958649
-1.54551	-0.957916
-1.54194	-0.957184
-1.53837	-0.956451
-1.53479	-0.955719
-1.53122	-0.954987
-1.52765	-0.954254
-1.52407	-0.953522
-1.5205	-0.952789
-1.51692	-0.952057
-1.51335	-0.951324
-1.50978	-0.950531
-1.5062	-0.949799
-1.50263	-0.949005
-1.49906	-0.948273
-1.49548	-0.947479
-1.49191	-0.946747
-1.48834	-0.945953
-1.48476	-0.94516
-1.48119	-0.944427
-1.47762	-0.943634
-1.47404	-0.942841
-1.47047	-0.942047
-1.4669	-0.941254
-1.46332	-0.94046
-1.45975	-0.939667
-1.45618	-0.938812
-1.4526	-0.938019
-1.44903	-0.937225
-1.44546	-0.936371
-1.44188	-0.935577
-1.43831	-0.934723
-1.43474	-0.933929
-1.43116	-0.933075
-1.42759	-0.93222
-1.42402	-0.931427
-1.42044	-0.930573
-1.41687	-0.929718
-1.4133	-0.928864
-1.40972	-0.928009
-1.40615	-0.927155
-1.40257	-0.926239
-1.399	-0.925385
-1.39543	-0.92453
-1.39185	-0.923615
-1.38828	-0.92276
-1.38471	-0.921906
-1.38113	-0.92099
-1.37756	-0.920074
-1.37399	-0.91922
-1.37041	-0.918304
-1.36684	-0.917389
-1.36327	-0.916473
-1.35969	-0.915558
-1.35612	-0.914642
-1.35255	-0.913727
-1.34897	-0.91275
-1.3454	-0.911835
-1.34183	-0.910919
-1.33825	-0.909943
-1.33468	-0.909027
-1.33111	-0.908051
-1.32753	-0.907074
-1.32396	-0.906158
-1.32039	-0.905182
-1.31681	-0.904205
-1.31324	-0.903229
-1.30967	-0.902252
-1.30609	-0.901276
-1.30252	-0.900238
-1.29895	-0.899261
-1.29537	-0.898285
-1.2918	-0.897247
-1.28822	-0.896271
-1.28465	-0.895233
-1.28108	-0.894196
-1.2775	-0.893219
-1.27393	-0.892181
-1.27036	-0.891144
-1.26678	-0.890106
-1.26321	-0.889069
-1.25964	-0.88797
-1.25606	-0.886932
-1.25249	-0.885895
-1.24892	-0.884796
-1.24534	-0.883759
-1.24177	-0.88266
-1.2382	-0.881561
-1.23462	-0.880524
-1.23105	-0.879425
-1.22748	-0.878326
-1.2239	-0.877228
-1.22033	-0.876068
-1.21676	-0.874969
-1.21318	-0.873871
-1.20961	-0.872711
-1.20604	-0.871613
-1.20246	-0.870453
-1.19889	-0.869293
-1.19532	-0.868195
-1.19174	-0.867035
-1.18817	-0.865875
-1.1846	-0.864716
-1.18102	-0.863495
-1.17745	-0.862335
-1.17387	-0.861176
-1.1703	-0.859955
-1.16673	-0.858795
-1.16315	-0.857574
-1.15958	-0.856354
-1.15601	-0.855133
-1.15243	-0.853912
-1.14886	-0.852692
-1.14529	-0.851471
-1.14171	-0.85025
-1.13814	-0.84903
-1.13457	-0.847748
-1.13099	-0.846466
-1.12742	-0.845245
-1.12385	-0.843964
-1.12027	-0.842682
-1.1167	-0.8414
-1.11313	-0.840118
-1.10955	-0.838837
-1.10598	-0.837494
-1.10241	-0.836212
-1.09883	-0.834869
-1.09526	-0.833588
-1.09169	-0.832245
-1.08811	-0.830902
-1.08454	-0.829559
-1.08097	-0.828217
-1.07739	-0.826874
-1.07382	-0.825531
-1.07024	-0.824127
-1.06667	-0.822784
-1.0631	-0.821381
-1.05952	-0.819977
-1.05595	-0.818573
-1.05238	-0.817169
-1.0488	-0.815765
-1.04523	-0.814362
-1.04166	-0.812958
-1.03808	-0.811493
-1.03451	-0.810089
-1.03094	-0.808624
-1.02736	-0.807159
-1.02379	-0.805695
-1.02022	-0.80423
-1.01664	-0.802765
-1.01307	-0.801239
-1.0095	-0.799774
-1.00592	-0.798248
-1.00235	-0.796783
-0.998776	-0.795258
-0.995203	-0.793732
-0.991629	-0.792206
-0.988056	-0.79068
-0.984482	-0.789093
